# V78.3.0.3 source recovery manifest
# source_ref is the read-only staged index tree used for parity verification.
# source_commit_or_index is the earliest reachable historical commit proving the same blob; INDEX_ONLY means no reachable commit proof.
# Rehomed static assets are listed after the indexed source rows.
path	source_ref	source_commit_or_index	blob_sha	evidence	modified
frontend/src/user/pages/TeamPage.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	e22842d25dd9ebb3ff6adacb8941734deb7f3084	e49f15663d983cd153cd458538c3fe33fe714a97	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/TtsPage.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	e1ccbac1653bcd37e27a925e64144353062262e8	f929f947ede80b4b484ec69a9ee5a2fab51c957e	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/UsageStatsPage.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	d6f6ce31e4e69b19d1a62766180deb731c7b4fff	20040b5cbab225a3756abbef847efae6a224ada5	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/accountCenterLoad.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	d6f6ce31e4e69b19d1a62766180deb731c7b4fff	af3810fef801d7797521b6a43157549cf9badb21	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/accountCenterShared.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	1b6318e58ad0891a939c12e38b43f8fd5335f22d	43f3eee7905ed1f48c3e5c67c6ad95d1e899348f	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/batch-factory-preview.css	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	6b74cf3216c9a9027905f19f0b4c69adedb50837	2028a507280036f7ca8b6f92ae42a8fbf93c2833	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/batch-factory-workbench.css	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	a843d9fb71caa28906bfab0619b098a5a70e43d5	93a854d6830c5735aa64979217015f48383ff266	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/batch-factory/BatchFactoryBulkProduction.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	295aecdc617d78e2667646f4f0c98abd2afcd4b4	9d8b378e19999de693541b08c146d506d0b740da	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/batch-factory/BatchFactoryProductionControls.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	f7cbdab3a041d5dad418835ccb28d9ebecf69f72	70fd0176f9139eaac2159064140b2597af4e2d40	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/batch-factory/BatchFactoryVideoProductionStatus.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	16a1d7a32a150deb2b35aa9eb4a30a018dd9fc1c	5ac52a4da9fa21995d720932f0664467d4b89ee5	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/batch-factory/intake.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	d3d516c6823bee3509ba2482bbbd7575183196a1	a07fcf22f2cd9880415d7b1e052c6e8cd685be18	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/batch-factory/workbenchState.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	d9234e1cf6ad3130bc82eacfd92400c6113c4787	a3feba2eaf79d04443797251388bcf6022f9b955	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/novel-fetch.css	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	bcb11c9bb23a43e7a911aaade725e40cc8013ac1	efc83057009682d9749bccfe9d4e371d323b0086	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptCmBridge.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	e73e9209b6811555af8de48c4d48200cf2847361	b5454413ab0ff3e7cc5c37271fedd1a43593933f	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptConstraints.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	27b04e4007b72497da656336bd438aef62e95907	959e408db2b3b13825246d16f8605a18ec6b3875	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptDraftStorage.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b6d2df8c327cafd301b21417b0e3c3f88a10a4a6	524608544d6d9558526c457dc65faeb2e6a34f62	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptEntities.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b6b57b0972cd7b1446ccb396e0995ddccf2e75d9	420dae42f2c5680b74f1fd7d7f997ebb5a93df52	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptEntityEnrichment.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	73822a42be5627c3178338d8466d00c22da04d77	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptExtractionPresets.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	5583216a9b8ea0f487b04c60d55f3422bba62c13	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptFinalSegment.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	27b04e4007b72497da656336bd438aef62e95907	5a12b325e4a57f8af169e8db0719ce9ef4fc9c9b	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptShotOutput.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	8b7ba7bfb4bccfa3f273b75961aa727e791afe9b	d5511a6fd3bbb0c08430907ab3b05800b75b4c3f	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/scriptShotReplace.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	da6f5125ec9bda5c5356b94bc5a5076e79ca242c	9821b667771af3778b96be810afefb41ee01d4a5	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo-production.css	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	af5a1fc150c4e67249a296dc46d0637dd9a03f55	6cf10b538d8d16e9c3dfdd228e4da3141a1f0b6d	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/AiReasoningModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	9a1f4a7653b1517cff6406e90c058f101b14d86b	f2eca85b2fc4a2f1c4f2658ccec3b88c905024c3	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/AssetsView.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	1d90b1c7dbe048c4ac820e97e22ca1a29100ddcf	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/BatchTaskModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	8d374c994f809ab3e41cff216660c94e11a8279f	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/CommentaryWorkbench.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	6ae2751a6702d9bb7cf94e373a24756fc627cf4b	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/CreateProjectModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	86d4a7990974717af17f7d83a4b51ecbd40abaad	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/EngineSettingsModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	6ee104d5fc2ae876b89f04fbbd412972b51e1d49	8486b1aa21dcf12e3b51b8513ba35f357852e1b5	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/MediaModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	31ab9635d107fc806b27a32474defb416d5fcb29	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/ProductionConfigModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	c2446da900364d8b0d8413031517c39e567fa36e	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/ProductionGuide.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	81548c0298e6fddc532c367ac78cd76001d19d8b	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/ProjectFilesModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	75d2096b770bce5e54175ef0c666529601c82e48	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/ProjectsView.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	ee3ccc01838b6df566c4a502620a3ef48d17da46	e3fdbf7f84cfa59e9267c72c9bec4a5b35903a64	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/PromptCandidatesModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	9a1f4a7653b1517cff6406e90c058f101b14d86b	084a30a14b847ea925bdf1511aff2b7bf4376a3e	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/SegmentAssetsModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	ab49a7b69d0fbefb5abd00d72e1f17c086d7153a	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/SegmentEditorModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	f780050c3640c0f2407c8333c165077e0e418dbf	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/SegmentProductionCard.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	0f2492d2484303a333dfd6c7d358f90fddd1a379	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/SegmentationModeModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	9a1f4a7653b1517cff6406e90c058f101b14d86b	39878041dbc6eed2a5242fdd372d4e48550082a9	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/StoryboardRow.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	a9609d4b17bc2a0cd655278abee820bee3251fd7	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/StudioView.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	990bfc82069234be40e212aba20eb5b5f2ad50d7	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/TaskDrawer.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	e9484698510a69f00e76a0601f4e0623a4ebd595	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/TemplateLibraryModal.jsx	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	5ccd4f5b4a613f74c7d1df17e61c0d207578eac0	d6c8b0c355fbcfc7e8ca692aa02f42b35ab341da	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/batchSelection.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	ce01bace1ba85e45e6c72e7cb54e361d579940c3	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/directNarration.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	9a1f4a7653b1517cff6406e90c058f101b14d86b	64ac79a7e3c2a868fb098222607fc6c9fe6bf989	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/mediaPlayback.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	9a1f4a7653b1517cff6406e90c058f101b14d86b	dd97b347a2feb318a407ca7ff25fb095ee711a9e	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/modelDefaults.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	3c96e8699c0ed9d0092ebd73445599e450a88c46	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/sceneContinuity.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	9a1f4a7653b1517cff6406e90c058f101b14d86b	fb0832ba63ad0740b6a3eac483c717e3b6866d79	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/taskReadiness.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	56ede59ad47029f319ba4fb42ab0a373eb91e1a3	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/src/user/pages/shuihuo/videoInput.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	5bfae61449617b4bebd079048318031468c45bfb	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/vite.config.js	integration/master-production-20260828:index@4d2925e5d0029924c3e6cafa4b11278d6f407f42	b111737265d9352df9e54cecde7e2df5d2710da4	91866cc8ae0125ab969a981a7b0fd458fafa2e4c	exact-production-dist-parity; frontend build input	no-bytes-changed
frontend/public/batch-rewrite/app.js	e4a8ebc4c50c40c383a6a39e69730b22e59c258e	SNAPSHOT_DIST	45a33611626579e80c91c8ccfd1be3ce122b288d	snapshot-dist-byte-copy from frontend/dist/batch-rewrite/app.js	relocated-without-byte-change
frontend/public/batch-rewrite/index.html	e4a8ebc4c50c40c383a6a39e69730b22e59c258e	SNAPSHOT_DIST	b92bb474958e25f059d0c308c14242b0e098652e	snapshot-dist-byte-copy from frontend/dist/batch-rewrite/index.html	relocated-without-byte-change
frontend/public/batch-rewrite/styles.css	e4a8ebc4c50c40c383a6a39e69730b22e59c258e	SNAPSHOT_DIST	d85ae5220ca0c5b672a8c0a1e5bf0f76f01900ed	snapshot-dist-byte-copy from frontend/dist/batch-rewrite/styles.css	relocated-without-byte-change
